rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,665833,Oneil Cruz,PIT,DET,2026-09-26T17:10:00Z,Scheduled,4,Justin Verlander,434378,R,67.6,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Pitcher Vulnerable, Premium Lineup Spot, Platoon Edge",67.7,77.0,27.6,90.4,80.0,55.9,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,1,Contact streak: 10/27 over last 7 games,"platoon edge; pitcher baseline 11.2% barrel, 5.5 HR allowed",EV profile; pitcher allows elevated contact,16.32,54.29,94.61,106.382,0.46,0.2182,0.3443,78.03,74.14,38.9,23.31,20.0,0.1997,11.18,50.51,92.03,0.6087,0.2779,35.25,,,Comerica Park,
2,664040,Brandon Lowe,PIT,DET,2026-09-26T17:10:00Z,Scheduled,2,Justin Verlander,434378,R,64.3,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Pitcher Vulnerable, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",52.8,77.0,27.6,95.5,80.0,74.5,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 11.2% barrel, 5.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.58,45.97,91.03,101.5258,0.4549,0.2103,0.3329,73.59,39.39,46.02,32.57,33.1,0.228,11.18,50.51,92.03,0.6087,0.2779,35.25,,,Comerica Park,
3,670541,Yordan Alvarez,HOU,ATH,2026-09-27T01:40:00Z,Scheduled,2,Jack Perkins,678022,R,63.3,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",78.0,38.9,30.9,95.5,80.0,60.3,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,25,1,Contact streak: 10/25 over last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 15.2 HR allowed",lift-pull EV profile; pitcher allows elevated contact,15.41,53.53,94.42,104.8074,0.6127,0.3042,0.428,76.1,61.66,40.95,35.89,30.5,0.2466,8.83,36.51,87.66,0.3748,0.1468,32.28,,,Sutter Health Park,
4,808959,Munetaka Murakami,CWS,COL,2026-09-26T23:10:00Z,Scheduled,4,Jose Quintana,500779,L,61.8,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",75.0,49.2,27.6,90.4,50.0,79.0,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 9.6% barrel, 11.0 HR allowed",lift-pull EV profile; pitcher allows elevated contact,19.2,56.0,93.7,104.3067,0.452,0.253,0.346,74.7,49.9,46.8,38.0,33.0,0.263,9.56,36.45,88.56,0.476,0.1972,31.19,,,Rate Field,
5,804668,Rafael Flores,PIT,DET,2026-09-26T17:10:00Z,Scheduled,7,Justin Verlander,434378,R,60.3,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Pitcher Vulnerable, Hot Hitter/Streak",63.9,77.0,27.6,59.8,50.0,74.5,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 11.2% barrel, 5.5 HR allowed",lift-pull EV profile; pitcher allows elevated contact,13.83,51.93,92.14,102.3807,0.5028,0.25,0.3561,73.75,38.48,40.68,37.22,7.0,0.2205,11.18,50.51,92.03,0.6087,0.2779,35.25,,,Comerica Park,
6,621566,Matt Olson,ATL,MIA,2026-09-26T20:10:00Z,Scheduled,3,Jack Ralston,667652,R,59.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",65.5,49.1,21.5,92.1,80.0,63.1,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 11.6% barrel, 4.0 HR allowed",EV profile; pitcher allows elevated contact,14.4,52.46,92.74,103.7282,0.5018,0.2531,0.3551,74.53,47.33,37.72,32.92,37.4,0.2414,11.6,39.5,87.3,0.411,0.204,30.2,,,loanDepot park,
7,656941,Kyle Schwarber,PHI,TB,2026-09-26T23:15:00Z,Scheduled,1,Griffin Jax,643377,R,59.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",73.8,41.5,34.3,88.7,80.0,3.4,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,21,0,"Last 7 games: 3/21, 0 HR","platoon edge; pitcher baseline 9.0% barrel, 12.6 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,17.23,52.46,92.97,104.0619,0.5166,0.2777,0.3751,77.16,75.42,53.93,33.18,48.3,0.2887,8.98,41.02,88.99,0.3951,0.1499,23.09,,,Citizens Bank Park,
8,695578,James Wood,WSH,NYM,2026-09-26T16:35:00Z,Scheduled,1,Jonah Tong,804636,R,59.1,Longshot,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge",77.5,36.0,28.2,88.7,80.0,20.9,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,0,"Last 7 games: 7/27, 0 HR","platoon edge; pitcher baseline 8.0% barrel, 2.3 HR allowed",EV profile; pitcher allows elevated contact,18.22,57.91,94.93,106.3255,0.5343,0.2673,0.3911,76.56,66.36,32.99,23.96,30.3,0.2358,8.0,38.07,89.44,0.3604,0.1379,33.24,,,Nationals Park,
9,665742,Juan Soto,NYM,WSH,2026-09-26T16:35:00Z,Scheduled,2,Connelly Early,813349,L,58.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",69.8,42.1,28.2,95.5,50.0,72.2,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,28,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.7% barrel, 10.5 HR allowed",lift-pull EV profile; pitcher allows elevated contact,15.19,50.19,92.96,103.0982,0.5828,0.2916,0.4157,72.83,32.33,39.67,31.07,31.8,0.2522,8.74,40.63,89.79,0.3708,0.147,30.54,,,Nationals Park,
10,668804,Bryan Reynolds,PIT,DET,2026-09-26T17:10:00Z,Scheduled,3,Justin Verlander,434378,R,58.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Pitcher Vulnerable, Premium Lineup Spot, Platoon Edge",47.4,76.4,27.6,92.1,75.0,10.6,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,21,0,"Last 7 games: 4/21, 0 HR","switch hitter; pitcher baseline 11.2% barrel, 5.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.01,47.4,90.92,101.8638,0.4456,0.1904,0.3492,72.62,27.88,39.17,26.02,16.7,0.1598,11.18,50.51,92.03,0.6087,0.2779,35.25,,,Comerica Park,
